VaccDscaff11-processed-gene-313.0	0	0	0	0	0	0
VaccDscaff11-processed-gene-313.12	1	0	1	0	0	0
VaccDscaff11-processed-gene-313.13	0	0	0	0	0	0
VaccDscaff11-processed-gene-313.16	0	0	0	0	0	0
VaccDscaff11-processed-gene-314.0	0	0	0	0	0	0
VaccDscaff11-processed-gene-314.10	0	1	1	0	0	1
VaccDscaff11-processed-gene-314.21	0	6	0	2	0	6
VaccDscaff11-processed-gene-315.0	0	0	0	0	0	0
VaccDscaff11-processed-gene-315.1	0	0	0	0	0	0
VaccDscaff11-processed-gene-315.14	0	0	0	0	0	0
VaccDscaff11-processed-gene-315.3	0	0	1	3	1	1
VaccDscaff11-processed-gene-315.9	2	0	3	0	4	1
VaccDscaff11-processed-gene-316.10	2	5	7	7	5	36
VaccDscaff11-processed-gene-316.4	0	0	0	0	0	0
VaccDscaff11-processed-gene-317.16	0	0	0	0	0	0
VaccDscaff11-processed-gene-317.7	0	0	0	0	0	0
VaccDscaff11-processed-gene-317.8	0	0	0	0	0	0
VaccDscaff11-processed-gene-317.9	0	0	0	0	0	0
VaccDscaff11-processed-gene-318.0	11	0	3	0	1	0
VaccDscaff11-processed-gene-318.16	7	0	5	2	4	0
VaccDscaff11-processed-gene-318.2	18	1	4	0	7	6
VaccDscaff11-processed-gene-318.7	0	0	0	0	4	0
VaccDscaff11-processed-gene-318.8	10	4	8	10	7	6
VaccDscaff11-processed-gene-319.11	0	0	0	4	0	0
VaccDscaff11-processed-gene-319.7	0	0	0	0	0	0
VaccDscaff11-processed-gene-32.1	0	0	0	0	0	0
VaccDscaff11-processed-gene-32.11	2	0	0	0	0	0
VaccDscaff11-processed-gene-32.12	47	46	47	18	68	42
VaccDscaff11-processed-gene-32.13	28	20	35	19	58	8
VaccDscaff11-processed-gene-32.15	677	87	1655	5	1107	29
VaccDscaff11-processed-gene-32.16	1871	253	4991	22	3001	15
VaccDscaff11-processed-gene-32.5	0	0	0	0	0	0
VaccDscaff11-processed-gene-32.6	1	2	20	0	9	0
VaccDscaff11-processed-gene-320.6	6576	4627	7411	3806	5708	4892
VaccDscaff11-processed-gene-320.7	2	8	6	16	0	2
VaccDscaff11-processed-gene-321.1	0	0	0	5	4	10
VaccDscaff11-processed-gene-321.25	3	266	0	81	3	188
VaccDscaff11-processed-gene-321.3	0	0	0	0	0	0
VaccDscaff11-processed-gene-322.0	0	0	0	0	0	0
VaccDscaff11-processed-gene-322.15	0	0	1	0	1	0
VaccDscaff11-processed-gene-322.2	0	0	0	0	0	0
VaccDscaff11-processed-gene-322.26	30	16	21	24	7	14
VaccDscaff11-processed-gene-322.3	0	0	0	1	0	0
VaccDscaff11-processed-gene-323.1	0	0	0	0	0	0
VaccDscaff11-processed-gene-323.20	6	0	12	0	26	0
VaccDscaff11-processed-gene-323.31	204	133	263	98	214	137
VaccDscaff11-processed-gene-323.6	0	0	0	6	0	2
VaccDscaff11-processed-gene-324.1	38	14	93	24	60	16
VaccDscaff11-processed-gene-324.14	0	2	1	0	0	0
VaccDscaff11-processed-gene-324.25	0	2	2	0	8	2
VaccDscaff11-processed-gene-324.3	0	0	1	0	4	1
VaccDscaff11-processed-gene-324.4	0	2	0	2	1	7
VaccDscaff11-processed-gene-324.5	11	0	15	10	15	3
VaccDscaff11-processed-gene-325.16	274	254	288	1315	172	140
VaccDscaff11-processed-gene-325.17	239	209	281	1085	120	186
VaccDscaff11-processed-gene-325.3	0	0	0	0	0	0
VaccDscaff11-processed-gene-325.5	1	1	0	14	0	0
VaccDscaff11-processed-gene-325.7	0	0	0	0	0	0
VaccDscaff11-processed-gene-326.14	0	0	0	0	0	0
VaccDscaff11-processed-gene-327.10	0	0	0	0	2	0
VaccDscaff11-processed-gene-327.3	8	22	36	47	5	3
VaccDscaff11-processed-gene-327.34	10	0	1	0	8	2
VaccDscaff11-processed-gene-327.7	9	6	4	4	0	4
VaccDscaff11-processed-gene-327.9	0	0	0	12	2	0
VaccDscaff11-processed-gene-328.15	6	4	11	6	0	6
VaccDscaff11-processed-gene-328.18	88	74	90	169	64	154
VaccDscaff11-processed-gene-328.19	93	177	140	340	68	239
VaccDscaff11-processed-gene-328.2	4	10	38	20	14	13
VaccDscaff11-processed-gene-329.19	0	0	0	0	0	0
VaccDscaff11-processed-gene-329.2	0	0	0	0	0	0
VaccDscaff11-processed-gene-329.20	0	0	0	0	0	0
VaccDscaff11-processed-gene-329.3	0	0	0	0	0	0
VaccDscaff11-processed-gene-329.31	0	0	0	0	0	0
VaccDscaff11-processed-gene-329.43	0	0	0	0	0	0
VaccDscaff11-processed-gene-329.5	0	0	0	0	0	0
VaccDscaff11-processed-gene-33.0	0	0	0	0	0	0
VaccDscaff11-processed-gene-33.23	15	17	4	4	15	10
VaccDscaff11-processed-gene-33.24	17	85	36	68	25	55
VaccDscaff11-processed-gene-33.30	0	0	0	0	0	0
VaccDscaff11-processed-gene-33.4	0	0	0	0	0	0
VaccDscaff11-processed-gene-33.8	1	0	0	0	0	0
VaccDscaff11-processed-gene-330.2	0	0	0	0	0	0
VaccDscaff11-processed-gene-330.3	2	0	4	0	0	0
VaccDscaff11-processed-gene-330.36	28	2	31	28	85	16
VaccDscaff11-processed-gene-330.4	0	2	4	2	0	0
VaccDscaff11-processed-gene-330.8	0	0	0	0	0	0
VaccDscaff11-processed-gene-331.10	0	1	4	24	1	4
VaccDscaff11-processed-gene-331.13	1	0	4	2	0	0
VaccDscaff11-processed-gene-331.25	0	0	0	0	0	0
VaccDscaff11-processed-gene-331.32	0	0	0	0	0	0
VaccDscaff11-processed-gene-331.35	12	34	10	26	10	40
VaccDscaff11-processed-gene-331.8	6	4	16	8	16	2
VaccDscaff11-processed-gene-332.10	27	17	24	10	19	13
VaccDscaff11-processed-gene-332.12	0	0	0	0	0	0
VaccDscaff11-processed-gene-332.20	2	0	0	0	0	0
VaccDscaff11-processed-gene-332.9	10	22	12	1	4	31
VaccDscaff11-processed-gene-333.0	0	0	0	0	0	0
VaccDscaff11-processed-gene-333.11	0	0	0	0	0	0
VaccDscaff11-processed-gene-333.2	320	189	398	445	503	90
VaccDscaff11-processed-gene-333.21	0	0	3	0	0	0
VaccDscaff11-processed-gene-333.31	0	0	0	0	0	0
VaccDscaff11-processed-gene-334.14	0	2	0	0	0	2
VaccDscaff11-processed-gene-334.25	0	0	0	0	0	0
VaccDscaff11-processed-gene-334.4	0	0	0	1	2	0
VaccDscaff11-processed-gene-334.5	8	2	2	0	2	0
VaccDscaff11-processed-gene-334.6	0	12	0	4	2	0
VaccDscaff11-processed-gene-335.13	0	0	0	4	2	0
VaccDscaff11-processed-gene-335.15	20	2	36	17	33	13
VaccDscaff11-processed-gene-335.2	0	0	0	0	0	0
VaccDscaff11-processed-gene-335.5	0	0	0	1	0	0
VaccDscaff11-processed-gene-335.7	1	0	0	0	0	0
VaccDscaff11-processed-gene-336.10	0	0	0	0	0	0
VaccDscaff11-processed-gene-336.11	0	1	0	0	0	0
VaccDscaff11-processed-gene-336.12	2	0	0	0	0	0
VaccDscaff11-processed-gene-336.13	0	0	0	0	0	0
VaccDscaff11-processed-gene-336.6	3	2	0	22	1	2
VaccDscaff11-processed-gene-337.10	0	0	0	4	0	0
VaccDscaff11-processed-gene-337.12	0	1	0	0	0	0
VaccDscaff11-processed-gene-337.26	2	0	0	0	0	0
VaccDscaff11-processed-gene-337.29	0	0	0	0	0	0
VaccDscaff11-processed-gene-337.3	14	17	13	2	10	11
VaccDscaff11-processed-gene-337.32	2	4	5	0	0	2
VaccDscaff11-processed-gene-337.33	0	5	17	13	3	18
VaccDscaff11-processed-gene-337.4	0	2	0	0	0	0
VaccDscaff11-processed-gene-338.1	1	0	0	0	0	0
VaccDscaff11-processed-gene-338.10	0	0	0	0	0	0
VaccDscaff11-processed-gene-338.11	6	7	7	1	6	6
VaccDscaff11-processed-gene-338.15	0	0	0	0	0	0
VaccDscaff11-processed-gene-339.1	0	0	0	0	0	4
VaccDscaff11-processed-gene-339.11	5	7	4	0	0	8
VaccDscaff11-processed-gene-339.13	0	0	1	1	2	0
VaccDscaff11-processed-gene-339.2	1	0	0	0	4	0
VaccDscaff11-processed-gene-339.5	0	20	2	20	0	82
VaccDscaff11-processed-gene-339.7	0	3	0	4	0	10
VaccDscaff11-processed-gene-339.9	0	0	0	0	0	0
VaccDscaff11-processed-gene-34.13	0	0	0	0	0	0
VaccDscaff11-processed-gene-340.0	299	396	246	336	190	265
VaccDscaff11-processed-gene-340.19	0	0	0	0	0	0
VaccDscaff11-processed-gene-340.20	0	0	0	0	0	0
VaccDscaff11-processed-gene-340.21	0	0	0	0	0	0
VaccDscaff11-processed-gene-340.3	0	0	0	0	0	0
VaccDscaff11-processed-gene-340.8	0	0	0	0	0	0
VaccDscaff11-processed-gene-341.21	11	52	2	32	8	41
VaccDscaff11-processed-gene-341.27	0	0	0	0	0	0
VaccDscaff11-processed-gene-341.28	0	0	0	0	0	0
VaccDscaff11-processed-gene-341.7	0	0	0	0	0	0
VaccDscaff11-processed-gene-342.19	0	0	0	0	0	0
VaccDscaff11-processed-gene-342.7	0	0	0	0	0	0
VaccDscaff11-processed-gene-343.15	71	34	86	22	126	16
VaccDscaff11-processed-gene-343.16	1125	232	889	403	830	381
VaccDscaff11-processed-gene-343.17	0	0	0	0	0	0
VaccDscaff11-processed-gene-343.21	0	0	0	5	0	0
VaccDscaff11-processed-gene-343.23	0	0	0	0	0	0
VaccDscaff11-processed-gene-343.29	0	2	0	0	4	4
VaccDscaff11-processed-gene-343.3	0	0	0	0	0	0
VaccDscaff11-processed-gene-343.5	0	0	0	0	0	0
VaccDscaff11-processed-gene-343.7	0	0	0	4	0	0
VaccDscaff11-processed-gene-343.8	0	15	8	11	10	14
VaccDscaff11-processed-gene-343.9	0	0	0	0	0	0
VaccDscaff11-processed-gene-344.11	0	0	0	0	0	0
VaccDscaff11-processed-gene-344.15	182	163	377	121	292	80
VaccDscaff11-processed-gene-344.6	1877	1640	2430	1788	1953	1793
VaccDscaff11-processed-gene-345.12	198	2916	340	3220	270	1836
VaccDscaff11-processed-gene-346.15	0	0	0	0	0	0
VaccDscaff11-processed-gene-346.16	3	0	1	13	1	0
VaccDscaff11-processed-gene-346.3	0	0	0	2	0	0
VaccDscaff11-processed-gene-346.6	0	0	0	0	0	0
VaccDscaff11-processed-gene-346.7	0	0	0	0	0	0
VaccDscaff11-processed-gene-347.19	0	0	0	0	0	0
VaccDscaff11-processed-gene-347.21	0	1	2	0	0	0
VaccDscaff11-processed-gene-347.3	0	0	0	0	0	0
VaccDscaff11-processed-gene-347.4	0	0	0	0	0	0
VaccDscaff11-processed-gene-348.12	0	25	10	11	6	23
VaccDscaff11-processed-gene-348.13	0	0	0	0	0	0
VaccDscaff11-processed-gene-349.19	18	69	37	141	18	66
VaccDscaff11-processed-gene-349.27	4	17	0	0	0	0
VaccDscaff11-processed-gene-349.6	8	2	20	8	6	9
VaccDscaff11-processed-gene-35.3	0	0	0	0	0	4
VaccDscaff11-processed-gene-35.6	10	0	6	3	1	4
VaccDscaff11-processed-gene-350.23	0	0	0	0	5	0
VaccDscaff11-processed-gene-350.4	0	0	0	0	0	0
VaccDscaff11-processed-gene-350.9	3	13	16	2	13	3
VaccDscaff11-processed-gene-351.12	0	0	0	0	0	0
VaccDscaff11-processed-gene-351.26	0	0	0	0	0	0
VaccDscaff11-processed-gene-351.4	0	5	1	8	5	7
VaccDscaff11-processed-gene-351.8	4	23	6	0	2	28
VaccDscaff11-processed-gene-352.29	0	0	0	0	0	0
VaccDscaff11-processed-gene-352.33	0	0	0	0	0	0
VaccDscaff11-processed-gene-352.6	0	0	0	0	0	0
VaccDscaff11-processed-gene-353.15	0	0	0	0	0	0
VaccDscaff11-processed-gene-353.6	0	0	0	0	0	0
VaccDscaff11-processed-gene-354.1	0	0	0	0	0	0
VaccDscaff11-processed-gene-354.10	0	0	0	0	0	0
VaccDscaff11-processed-gene-354.12	0	0	0	0	0	0
VaccDscaff11-processed-gene-354.19	0	0	0	0	0	0
VaccDscaff11-processed-gene-354.2	0	0	0	0	0	0
VaccDscaff11-processed-gene-354.22	0	0	0	0	0	0
VaccDscaff11-processed-gene-354.29	0	0	0	0	0	0
VaccDscaff11-processed-gene-354.30	21	9	19	17	4	25
VaccDscaff11-processed-gene-354.31	12	41	25	22	3	18
VaccDscaff11-processed-gene-355.25	0	0	0	0	0	0
VaccDscaff11-processed-gene-356.0	18	51	26	20	21	59
VaccDscaff11-processed-gene-356.10	0	0	0	0	0	0
VaccDscaff11-processed-gene-356.13	6	0	15	2	18	1
VaccDscaff11-processed-gene-356.24	9	4	21	1	24	5
VaccDscaff11-processed-gene-357.20	1	5	3	0	5	2
VaccDscaff11-processed-gene-357.23	0	0	0	0	0	0
VaccDscaff11-processed-gene-357.25	16	16	13	93	20	8
VaccDscaff11-processed-gene-357.36	0	0	0	0	0	0
VaccDscaff11-processed-gene-359.11	0	0	0	0	0	0
VaccDscaff11-processed-gene-36.11	0	0	1	0	0	0
VaccDscaff11-processed-gene-360.16	6	1	0	7	0	0
VaccDscaff11-processed-gene-360.21	0	0	0	0	0	0
VaccDscaff11-processed-gene-360.7	0	0	0	0	0	0
VaccDscaff11-processed-gene-361.0	0	0	0	0	0	0
VaccDscaff11-processed-gene-361.1	0	0	0	0	0	0
VaccDscaff11-processed-gene-361.19	579	465	818	440	569	554
VaccDscaff11-processed-gene-361.2	6	0	6	8	4	0
VaccDscaff11-processed-gene-362.16	0	0	0	0	0	0
VaccDscaff11-processed-gene-362.24	3	4	18	0	14	4
VaccDscaff11-processed-gene-362.25	5	1	0	1	4	1
VaccDscaff11-processed-gene-362.30	0	5	0	0	0	2
VaccDscaff11-processed-gene-363.2	3	2	2	9	2	3
VaccDscaff11-processed-gene-363.3	1	8	2	0	1	0
VaccDscaff11-processed-gene-363.7	0	0	0	1	0	0
VaccDscaff11-processed-gene-364.33	3	0	3	0	10	0
VaccDscaff11-processed-gene-364.7	2	0	0	0	0	0
VaccDscaff11-processed-gene-365.0	0	0	1	0	0	0
VaccDscaff11-processed-gene-365.1	0	0	0	0	0	0
VaccDscaff11-processed-gene-365.10	0	0	0	0	0	0
VaccDscaff11-processed-gene-365.11	0	0	0	0	0	0
VaccDscaff11-processed-gene-365.2	0	0	0	0	0	0
VaccDscaff11-processed-gene-365.20	0	0	0	0	0	0
VaccDscaff11-processed-gene-365.22	0	0	0	0	0	0
VaccDscaff11-processed-gene-365.25	0	0	0	0	0	0
VaccDscaff11-processed-gene-365.3	0	0	0	8	0	0
VaccDscaff11-processed-gene-365.9	0	0	0	0	0	0
VaccDscaff11-processed-gene-366.10	0	0	0	0	0	0
VaccDscaff11-processed-gene-366.13	2	7	6	13	1	6
VaccDscaff11-processed-gene-368.14	41	45	14	4	57	11
VaccDscaff11-processed-gene-368.23	3	38	5	47	7	17
VaccDscaff11-processed-gene-368.26	0	0	0	11	6	2
VaccDscaff11-processed-gene-368.5	0	0	0	6	0	0
VaccDscaff11-processed-gene-368.6	0	0	0	5	0	0
VaccDscaff11-processed-gene-368.7	0	0	0	0	0	1
VaccDscaff11-processed-gene-369.17	0	0	0	0	0	0
VaccDscaff11-processed-gene-369.30	0	0	15	0	0	0
VaccDscaff11-processed-gene-37.0	56	79	48	70	61	70
VaccDscaff11-processed-gene-37.15	0	0	0	0	0	0
VaccDscaff11-processed-gene-370.14	4	0	0	0	0	0
VaccDscaff11-processed-gene-370.2	0	0	0	0	0	0
VaccDscaff11-processed-gene-371.17	5	4	14	0	3	4
VaccDscaff11-processed-gene-372.8	0	0	0	0	0	0
VaccDscaff11-processed-gene-373.2	1	0	0	0	3	2
VaccDscaff11-processed-gene-373.3	36	90	26	78	32	113
VaccDscaff11-processed-gene-373.5	92	266	102	139	107	235
VaccDscaff11-processed-gene-374.13	4	0	0	21	4	15
VaccDscaff11-processed-gene-374.20	0	4	8	0	8	0
VaccDscaff11-processed-gene-374.4	0	1	0	0	0	1
VaccDscaff11-processed-gene-374.5	6	4	6	2	0	8
VaccDscaff11-processed-gene-376.0	0	0	0	0	0	0
VaccDscaff11-processed-gene-376.11	0	0	0	0	0	0
VaccDscaff11-processed-gene-376.19	0	4	0	0	0	3
VaccDscaff11-processed-gene-376.4	0	2	4	0	0	0
VaccDscaff11-processed-gene-376.5	2	8	12	25	1	3
VaccDscaff11-processed-gene-376.6	0	5	0	9	4	6
VaccDscaff11-processed-gene-377.6	0	0	0	0	0	0
VaccDscaff11-processed-gene-378.10	0	0	0	0	0	0
VaccDscaff11-processed-gene-378.12	59	1	258	9	78	0
VaccDscaff11-processed-gene-379.0	6	6	4	6	20	4
VaccDscaff11-processed-gene-379.5	2	0	2	4	0	7
VaccDscaff11-processed-gene-379.7	26	40	20	40	19	23
VaccDscaff11-processed-gene-38.21	127	183	163	107	81	114
VaccDscaff11-processed-gene-38.6	2	0	0	0	0	0
VaccDscaff11-processed-gene-38.7	5	6	4	2	8	20
VaccDscaff11-processed-gene-380.0	0	0	12	6	9	0
VaccDscaff11-processed-gene-380.18	14	25	12	26	25	25
VaccDscaff11-processed-gene-380.26	478	414	616	674	534	559
VaccDscaff11-processed-gene-380.3	0	0	2	6	4	4
VaccDscaff11-processed-gene-380.4	0	0	0	0	0	0
VaccDscaff11-processed-gene-380.9	0	0	2	0	0	0
VaccDscaff11-processed-gene-381.0	0	0	0	0	0	0
VaccDscaff11-processed-gene-381.11	26	2	48	12	10	0
VaccDscaff11-processed-gene-381.4	0	0	0	0	0	0
VaccDscaff11-processed-gene-382.11	0	0	0	2	2	0
VaccDscaff11-processed-gene-382.18	1	0	0	0	0	0
VaccDscaff11-processed-gene-382.24	2	2	8	8	4	1
VaccDscaff11-processed-gene-382.5	0	0	0	0	0	0
VaccDscaff11-processed-gene-383.12	0	2	0	2	0	0
VaccDscaff11-processed-gene-383.14	0	0	0	0	0	0
VaccDscaff11-processed-gene-383.4	0	2	0	0	0	0
VaccDscaff11-processed-gene-383.5	0	0	0	0	0	4
VaccDscaff11-processed-gene-383.7	0	0	0	1	0	0
VaccDscaff11-processed-gene-383.8	0	0	0	0	0	0
VaccDscaff11-processed-gene-384.10	0	4	20	1	4	4
VaccDscaff11-processed-gene-385.0	0	0	4	0	0	0
VaccDscaff11-processed-gene-385.12	0	0	0	4	0	0
VaccDscaff11-processed-gene-385.3	0	0	0	0	0	0
VaccDscaff11-processed-gene-385.7	1	0	0	2	0	0
VaccDscaff11-processed-gene-386.0	0	8	12	10	0	11
VaccDscaff11-processed-gene-386.18	2	12	5	8	18	10
VaccDscaff11-processed-gene-386.2	0	0	0	2	0	0
VaccDscaff11-processed-gene-386.33	16	174	90	253	60	112
VaccDscaff11-processed-gene-386.34	0	0	0	0	0	0
VaccDscaff11-processed-gene-387.11	0	0	0	0	0	0
VaccDscaff11-processed-gene-387.14	9	20	32	42	23	31
VaccDscaff11-processed-gene-387.2	0	0	0	0	0	0
VaccDscaff11-processed-gene-388.1	0	9	1	0	3	0
VaccDscaff11-processed-gene-388.10	0	0	0	0	0	0
VaccDscaff11-processed-gene-388.18	0	0	0	0	0	0
VaccDscaff11-processed-gene-388.2	0	0	0	0	0	1
VaccDscaff11-processed-gene-388.28	0	0	0	0	0	0
VaccDscaff11-processed-gene-389.5	0	0	0	0	0	0
VaccDscaff11-processed-gene-389.8	0	6	0	0	0	0
VaccDscaff11-processed-gene-39.0	0	0	0	0	0	0
VaccDscaff11-processed-gene-390.10	2	0	0	0	0	0
VaccDscaff11-processed-gene-390.16	4	1	16	1	3	3
VaccDscaff11-processed-gene-390.5	0	0	0	0	0	0
VaccDscaff11-processed-gene-391.11	0	0	0	0	0	0
VaccDscaff11-processed-gene-391.23	0	0	0	0	0	0
VaccDscaff11-processed-gene-391.3	4	0	0	2	8	0
VaccDscaff11-processed-gene-391.5	0	14	4	0	6	0
VaccDscaff11-processed-gene-392.10	0	0	0	4	0	0
VaccDscaff11-processed-gene-392.11	4	11	6	10	0	8
VaccDscaff11-processed-gene-392.13	0	0	0	0	0	0
VaccDscaff11-processed-gene-392.2	4	0	5	0	0	0
VaccDscaff11-processed-gene-392.3	5	0	8	9	9	0
VaccDscaff11-processed-gene-392.5	0	0	0	0	0	0
VaccDscaff11-processed-gene-393.17	12	11	9	20	10	21
VaccDscaff11-processed-gene-393.4	0	10	12	11	0	6
VaccDscaff11-processed-gene-393.5	273	424	426	516	323	327
VaccDscaff11-processed-gene-394.22	0	0	0	0	0	0
VaccDscaff11-processed-gene-394.3	0	0	0	0	0	0
VaccDscaff11-processed-gene-394.6	197	168	150	133	73	137
VaccDscaff11-processed-gene-394.9	0	2	0	0	0	2
VaccDscaff11-processed-gene-395.0	0	0	1	0	2	0
VaccDscaff11-processed-gene-395.10	0	0	0	0	0	0
VaccDscaff11-processed-gene-395.8	0	0	0	0	0	0
VaccDscaff11-processed-gene-396.1	2	4	6	0	2	4
VaccDscaff11-processed-gene-396.16	0	0	0	0	0	0
VaccDscaff11-processed-gene-396.7	0	0	0	0	0	0
VaccDscaff11-processed-gene-397.12	0	0	0	0	0	0
VaccDscaff11-processed-gene-397.13	0	0	0	0	0	0
VaccDscaff11-processed-gene-397.3	0	0	0	0	0	0
VaccDscaff11-processed-gene-397.4	0	0	0	0	0	0
VaccDscaff11-processed-gene-398.0	33	155	15	68	11	86
VaccDscaff11-processed-gene-398.1	4	4	6	6	6	10
VaccDscaff11-processed-gene-398.20	2	9	0	1	0	0
VaccDscaff11-processed-gene-398.4	12	41	33	46	27	35
VaccDscaff11-processed-gene-398.6	0	0	0	0	0	0
VaccDscaff11-processed-gene-399.14	0	0	0	0	0	0
VaccDscaff11-processed-gene-40.6	27	13	90	21	12	0
VaccDscaff11-processed-gene-400.1	0	1	0	0	1	0
VaccDscaff11-processed-gene-400.11	0	0	0	0	0	0
VaccDscaff11-processed-gene-400.26	0	5	0	0	0	0
VaccDscaff11-processed-gene-400.28	0	0	0	0	0	0
VaccDscaff11-processed-gene-42.0	0	0	0	0	0	0
VaccDscaff11-processed-gene-42.6	0	0	2	0	0	0
VaccDscaff11-processed-gene-43.10	0	6	0	0	2	0
VaccDscaff11-processed-gene-43.4	0	0	0	0	0	0
VaccDscaff11-processed-gene-44.4	0	0	0	0	0	0
VaccDscaff11-processed-gene-44.7	0	2	0	0	0	0
VaccDscaff11-processed-gene-44.8	0	0	0	0	0	0
VaccDscaff11-processed-gene-45.1	10	0	4	2	0	4
VaccDscaff11-processed-gene-45.9	0	0	0	0	0	0
VaccDscaff11-processed-gene-46.10	0	0	0	0	0	0
VaccDscaff11-processed-gene-46.19	37	147	54	35	21	150
VaccDscaff11-processed-gene-48.1	0	0	0	0	0	0
VaccDscaff11-processed-gene-48.4	0	0	0	0	0	0
VaccDscaff11-processed-gene-49.0	0	0	0	0	0	0
VaccDscaff11-processed-gene-5.12	0	0	1	0	0	0
VaccDscaff11-processed-gene-5.3	0	0	0	0	0	0
VaccDscaff11-processed-gene-5.5	0	0	0	0	0	0
VaccDscaff11-processed-gene-5.6	0	0	0	0	0	0
VaccDscaff11-processed-gene-50.5	0	0	0	0	0	0
VaccDscaff11-processed-gene-52.17	0	0	0	0	4	0
VaccDscaff11-processed-gene-56.11	0	0	0	0	0	0
VaccDscaff11-processed-gene-58.11	0	0	0	0	0	0
VaccDscaff11-processed-gene-58.12	0	0	0	0	0	0
VaccDscaff11-processed-gene-59.9	0	0	0	0	0	0
VaccDscaff11-processed-gene-6.18	18	9	15	3	33	7
VaccDscaff11-processed-gene-6.4	0	0	0	0	1	0
VaccDscaff11-processed-gene-6.9	11347	3659	9147	3534	9930	2304
VaccDscaff11-processed-gene-61.6	0	0	0	0	0	0
VaccDscaff11-processed-gene-62.0	0	2	1	0	0	12
VaccDscaff11-processed-gene-62.1	0	0	2	0	0	0
VaccDscaff11-processed-gene-62.13	22	23	36	74	17	39
VaccDscaff11-processed-gene-62.2	0	0	0	0	0	0
VaccDscaff11-processed-gene-62.4	0	6	0	9	0	13
VaccDscaff11-processed-gene-62.6	0	0	0	0	0	0
VaccDscaff11-processed-gene-63.11	0	0	0	0	0	0
VaccDscaff11-processed-gene-63.2	0	0	0	0	0	0
VaccDscaff11-processed-gene-63.4	2	0	0	0	0	0
VaccDscaff11-processed-gene-63.5	0	0	0	0	0	0
VaccDscaff11-processed-gene-64.11	0	0	0	0	0	0
VaccDscaff11-processed-gene-65.15	1	1	6	2	4	1
VaccDscaff11-processed-gene-65.9	19	3	6	15	10	13
VaccDscaff11-processed-gene-66.0	0	0	0	0	0	0
VaccDscaff11-processed-gene-66.23	0	0	0	0	0	0
VaccDscaff11-processed-gene-67.0	0	0	0	0	0	0
VaccDscaff11-processed-gene-67.12	6	5	4	6	0	7
VaccDscaff11-processed-gene-67.4	0	0	0	0	0	0
VaccDscaff11-processed-gene-68.5	0	0	0	0	0	0
VaccDscaff11-processed-gene-68.6	0	0	0	0	0	0
VaccDscaff11-processed-gene-69.14	4	1	4	0	0	1
VaccDscaff11-processed-gene-69.3	0	0	0	0	0	0
VaccDscaff11-processed-gene-7.0	1	0	0	0	0	0
VaccDscaff11-processed-gene-7.18	0	0	0	0	0	0
VaccDscaff11-processed-gene-70.0	0	0	0	0	0	0
VaccDscaff11-processed-gene-70.2	0	0	0	0	0	0
VaccDscaff11-processed-gene-70.4	0	0	0	0	0	0
VaccDscaff11-processed-gene-70.7	0	0	0	0	0	0
VaccDscaff11-processed-gene-71.3	0	0	4	0	0	0
VaccDscaff11-processed-gene-71.4	0	8	0	0	0	0
VaccDscaff11-processed-gene-71.7	0	0	0	0	0	0
VaccDscaff11-processed-gene-72.1	0	0	0	0	0	0
VaccDscaff11-processed-gene-72.11	0	0	0	0	0	0
VaccDscaff11-processed-gene-72.16	19	4	16	13	15	0
VaccDscaff11-processed-gene-72.2	0	0	0	0	0	0
VaccDscaff11-processed-gene-72.9	0	0	0	0	0	0
VaccDscaff11-processed-gene-74.2	0	0	2	3	0	0
VaccDscaff11-processed-gene-75.11	0	0	0	0	0	0
VaccDscaff11-processed-gene-76.5	0	0	0	0	0	0
VaccDscaff11-processed-gene-76.8	0	12	6	6	9	6
VaccDscaff11-processed-gene-77.2	0	0	0	0	0	0
VaccDscaff11-processed-gene-78.3	0	0	0	0	0	0
VaccDscaff11-processed-gene-78.43	0	1	0	1	0	0
VaccDscaff11-processed-gene-78.7	0	0	2	0	2	0
VaccDscaff11-processed-gene-79.25	0	0	0	0	0	0
VaccDscaff11-processed-gene-79.32	0	0	0	0	0	0
VaccDscaff11-processed-gene-8.10	0	0	0	1	0	0
VaccDscaff11-processed-gene-8.16	0	0	0	0	0	0
VaccDscaff11-processed-gene-80.12	0	0	0	0	0	0
VaccDscaff11-processed-gene-80.20	0	0	0	0	2	0
VaccDscaff11-processed-gene-81.11	0	0	2	0	0	0
VaccDscaff11-processed-gene-81.18	0	0	0	0	0	0
VaccDscaff11-processed-gene-81.3	0	0	0	0	0	0
VaccDscaff11-processed-gene-82.16	278	289	339	328	287	362
VaccDscaff11-processed-gene-83.0	0	0	0	0	0	0
VaccDscaff11-processed-gene-83.1	0	0	0	0	0	0
VaccDscaff11-processed-gene-83.3	0	0	0	0	0	0
VaccDscaff11-processed-gene-83.7	0	0	0	0	0	0
VaccDscaff11-processed-gene-84.28	3	9	6	13	4	6
VaccDscaff11-processed-gene-85.21	0	0	0	0	0	0
VaccDscaff11-processed-gene-86.8	4	1	0	0	2	0
VaccDscaff11-processed-gene-88.13	0	0	0	0	0	0
VaccDscaff11-processed-gene-88.3	1	0	0	0	2	0
VaccDscaff11-processed-gene-88.8	0	0	1	1	1	2
VaccDscaff11-processed-gene-9.11	0	0	0	0	0	0
VaccDscaff11-processed-gene-9.12	617	418	728	683	831	410
